sequence,score,labels,real_class
hes 2 I cant believe Im a mom either It was not planned LOL Hes a ball of fire like his mom aw you came last week,0.538606584072113,love,negative
I have purchased some las vegas buttons schweeet and also some gorgeous koi carp fabrici love quilt shows,0.6352716088294983,love,positive
Work at 4 Going back to bed,0.3300490081310272,loneliness,positive
Take me to Bristol please,0.4631901681423187,pleasure,positive
Sad to see Scott is a Democrat,0.6520641446113586,grief,negative
poker is my new profession haha decided,0.2688458561897278,pleasure,positive
Crazy Wolfarms result for quotlovequot,0.638254702091217,love,positive
Have my number and warming up Tolerable rain so no overheating,0.5557264685630798,pleasure,positive
awh thanks hunlt3 im gonna really need it,0.1594715416431427,love,positive
I hope she didnt suffer too much Now your focus needs to be to care for you and your family You need TLC now,0.6527048945426941,generosity,positive
Vou ter que usar roupa social,0.0005938059184700251,generosity,negative
ok we get the message dun have to say 4 times,0.3998338580131531,hope,positive
what up woman how was ur bday thnx 4 the invite was crazy work this week couldnt make it,0.26696741580963135,grief,negative
says this is a great handmade mini memo dont you think,0.6592684984207153,pleasure,positive
Have a headache,0.7655713558197021,grief,negative
Getting ready for last Sat performance of quotMy Favorite Yearquot at Broadhollow in Elmont getting mistyeyed,0.60732102394104,grief,negative
I wasnt sure of 21st century breakdown at first but everytime i listen to it it gets better on my dinner for another 4 mins,0.42140841484069824,horror,positive
Awake just in time for dinnerampamp feelin pretty hurtin,0.6842663288116455,grief,negative
Yeah except for the fact Ill have to go out alone since he wont be there at all,0.7231988310813904,loneliness,negative
We were playing marco polo yesterday in the room with blown up mattresses and he pinned me to a wall and wouldnt let up Hah,0.5613465905189514,love,positive
I know you could I thought you were going to then my fish wouldnt have come out the way it did Smileys ok though,0.5854847431182861,generosity,negative
sino in charge sa tweets dito nangaasar pa rin oh what more kung live kaya di ko kaya,0.10933646559715271,loneliness,negative
Having a break from coursework,0.10502512753009796,pleasure,positive
Love u too Schnelly the BB I feel deprived Im missing everythang n sighs,0.62247633934021,loneliness,negative
yes but you get the gorgeous countryside as well,0.4687373638153076,joy,positive
fuck guess i missed foreign exchange last nite,0.20852771401405334,generosity,negative
im officially at home for the night,0.08890756219625473,loneliness,negative
Chillin at home Jus got my baby back from here father so we jus chillin,0.6904527544975281,love,positive
Anyone have tips on how to get a fever to break quicker Tried everything I know amp its still around,0.6753731369972229,fear,negative
Is out with the girls for the last saturday n Athens Shout of to all the seniors,0.3524834215641022,pleasure,negative
time to download,0.4872519075870514,hope,positive
I know I want tobut I know I cant,0.5228360295295715,hope,negative
I triedthey were out of Peanut Butter Sorry,0.697823703289032,grief,negative
youre not selingg tugasnya gmana btw haha,0.07537619769573212,love,positive
how many times will get beat over his glove side tonight I cant watch no more Fleury gets booted to the bench,0.4451734721660614,grief,negative
Im gd bbe bored as hell tho NoTHING to do here _,0.7273882031440735,loneliness,negative
I hope so too Thanks for the vote of confidence,0.7043287754058838,generosity,positive
is sooo bored Im watching the american idol marathon,0.7080069780349731,pleasure,positive
shower getting ready competative plays be there hudson high school auditorium 2 pm text until then,0.37462979555130005,pleasure,positive
Good on the Blues,0.637585461139679,pleasure,positive
thought you was going to bed dude,0.6643702387809753,loneliness,positive
No me I understand if they beat me though they should win,0.5348767042160034,hope,negative
Day off sitting at the housegoing to dads later,0.5964323878288269,loneliness,positive
going to see star trek today wierdly excited,0.7503995299339294,joy,positive
More pics of this sunrise on my blog btw,0.44741499423980713,pleasure,positive
Takin this bottle 2 the dome 4 Deonte RIP,0.5088947415351868,grief,negative
Gets the sads Looked at budget amp realised I cant move unless its to a jobor living rent free huh Apparently I live in the neg pw,0.19102869927883148,generosity,negative
had so much fun last nightAnd found out that my Norwegian friend actually knows Alexander RybakHow randomHes really weird apparently,0.19090399146080017,joy,positive
No lol But i caught up on my sleep though,0.5110611319541931,pleasure,negative
PS New Video Up In 30 mins,0.001051593106240034,pleasure,positive
consuming large amounts of caffine in coffee or hot chocolate form who doesnt want to do that,0.5239402651786804,pleasure,positive
Just finished moving most of my stuff out my loftIm really going to miss life on Peters street,0.39008015394210815,loneliness,negative
Hi Kim sent you an email with a correction and have a few suggestions too,0.4228096902370453,hope,positive
so the rules were they had to have on a white shirt and a diaper how did he get disqualified,0.31334787607192993,grief,negative
Im making breakfast egg muffins by the dozen Great for busy mornings They smell yummy,0.5627792477607727,pleasure,positive
Probably its worth a try,0.7609556317329407,pleasure,positive
Up out and abt with NIKKI,0.11270292103290558,generosity,positive
No idea which skill to dooo,0.28631776571273804,pleasure,negative
ticets for it LOL maybe mean but i couldnt stand it She know one song i mean so annoying and she said she was just as,0.559190571308136,horror,negative
did it dissappear It was up earlier Grrr,0.43753376603126526,horror,negative
Upside down,0.6990678310394287,horror,negative
though Im sad we didnt get to talk yesturday,0.42651042342185974,grief,negative
cheer up butter cup Miss ya miss ninja I stayed up watching infomercials 100,0.5953389406204224,love,negative
All good Marvin Gaye makes it all fine,0.7108253240585327,love,positive
Its frustrating to know that i need to do this 8pg review pack for math in order to still exempt if i skip it my average is 8945,0.2660323977470398,pleasure,negative
you are a bad bad man,0.6450046300888062,fear,positive
wheres my bear,0.7723313570022583,love,negative
Thank you so much and Im surprised by Spain The background of the tage was awsome amazing performance and pretty singer,0.4782772660255432,generosity,positive
im sorry i know that doesnt change things but ive felt your pain many times lol,0.7159371376037598,grief,negative
Going to Cheddars,0.5011405348777771,pleasure,positive
does anyone want to be my friend Ive got no friends on here,0.5566495656967163,loneliness,negative
alright off to work on my fitness yet againthen sleep for work tonight blah have a great day my bsb bitches ktbspa,0.28196612000465393,pleasure,positive
boo hahha ill take any pebble ahhaha itll be cool to paint on it and write Massachusetts wouldnt it,0.5814970135688782,grief,negative
if its not then its still fun to chat with somene thats a fraud,0.4986627697944641,pleasure,positive
Red Bull Street ParadeAWESOME and Vettel was super nice lt3,0.5890442132949829,love,positive
Well right now Im in Washington Im cold Im at work telling a bunch of cops where to go Id rather be in NZ,0.44784387946128845,loneliness,positive
LOL Actually I am watching pirates of the carribean So happened to flipped to star world,0.7768372893333435,horror,positive
5 0 redwings after 2 periods go pens,0.0047816503793001175,loneliness,negative
thats fine thank you for doing that for me,0.7018212080001831,generosity,positive
GIVE ME BACK MY MONEY YOU THIEVING FRAUDULENT BASTARDS who hacked into my bank account please give me back my money,0.5678220987319946,generosity,negative
made a cake earlier just a simple Vicky sponge,0.6743329167366028,pleasure,positive
thanks i was trying to make her stare the focus of the icon nice catch there,0.6713587641716003,pleasure,positive
pcs are very frustruating and ruin flashdrives,0.39668017625808716,pleasure,negative
Good morning all Spent yesterday off the grid with Laura and finished up a lot of wedding stuff,0.12509973347187042,love,positive
No lychee sake ranch 99 for moi guess Im not the only one who knows about the,0.6047706007957458,generosity,negative
just got off work Not enough hours Looking for another job,0.06260018050670624,hope,negative
sending advil your way,0.6416890025138855,hope,positive
no dont have the money to buy the ticket and not even ride to go either way Are you,0.29461055994033813,hope,negative
Congrats hun im so glad you have your longed for little girl in your arms Is ok if i tell the Den,0.6231157779693604,love,positive
Not the same without maxines banter eh lol,0.6832911372184753,joy,negative
omg whyyyy Why are you done Nooooo Ill miss you,0.44658151268959045,love,negative
yay Today is gonna be a fun day Im excitedd,0.7177972793579102,joy,positive
DAMMiT T0DAy N0THiN WENT My WAy HAD N0 FuN N M0 T0 CuM xP,0.0007271782960742712,generosity,negative
