sequence,score,labels,real_class
Yes quotStepbrothersquot was funny Did you see quotBig Stanquot with Rob Schneider Quite funny David Carradine was in it too,0.486569344997406,satisfaction,negative
I feel a little better been sick since Wed,0.59388267993927,relief,negative
Dancing on tables are a no no for this club,0.6037280559539795,relief,negative
now I feel bad,0.769949197769165,sadness,negative
idk but i feel really remorseful maybe it was bcus of yesterday,0.7637845873832703,sadness,negative
i forgot today was the 6th,0.19727657735347748,sorrow,negative
rock on,0.7524969577789307,rage,positive
Hate to tell you but it only gets worse as you get older,0.7585304379463196,sadness,negative
Quorn is pretty good it is even better than MorningStar I love their quotchickenquot patties and nuggets I eat a lot of Amys,0.6203997135162354,relief,positive
Umm yeah okay god i still havent revised are we gonna be walking Cause i need to know what time to get the bus,0.5334149599075317,relief,positive
So much for a same day repair So far its 85 hours overdue Disappointing,0.6995919942855835,sorrow,negative
Im working on new shell mermaid hope to finish her on Friday,0.6047813892364502,wonder,positive
Oh FML just realized I spilled coffee on my white tshirt for work,0.4839688241481781,relief,negative
yes i did lol,0.6712093949317932,sadness,positive
Welcome to the Internet Many many assholes here,0.6164951920509338,shame,negative
is celebrating 17th of May the Norwegian way,0.42391568422317505,sympathy,positive
Check wwwimdbcom Helpful with actors names,0.4792010486125946,relief,positive
Its Sunday afternoon Ive given up on the internetz theyre stupid anyway,0.2977093756198883,shame,positive
heyyy,0.3980386555194855,wonder,positive
wish life would get better,0.7186077833175659,satisfaction,negative
wahey internet is finally working properly again only taken 3 days,0.03278011828660965,relief,positive
Is quotbeginning with the end in mindquot the same with reversing the way when reading books Read the last page backward to the first,0.6621074080467224,relief,positive
Off to NiagaraontheLake on a beautiful Sunday,0.4816006124019623,wonder,positive
Im going back to california for a bit I dont wanna goooo,0.3991418182849884,sadness,negative
is loving the way life is turning out for her amp knows everything will be just fine,0.7280729413032532,satisfaction,positive
I want to go with you to see He is possibly my YouTube icon,0.4672727584838867,relief,negative
Yes in fact I posted that while ago I alsoposted the pics here,0.5732933878898621,relief,positive
I cant believe i missed graduation,0.3749830722808838,sorrow,negative
watching never been kissed it seriousily makes me wanna cry how can people be soo mean,0.7188848257064819,sadness,negative
i dont see it,0.49173983931541443,wonder,negative
agreed its so sad,0.7783510684967041,sadness,negative
New York in November Just the two of us Sounds like a plan Count me in Little Mermaid on Broadwayhip hip hooray for us,0.5672484636306763,satisfaction,positive
Watching Green Day on SNL Awesome Yup,0.5552049875259399,relief,positive
Ang sakto nung wetaher di umuulan today,0.008846268057823181,rage,negative
Someone needs to call a waaaambulence for Mike Arrington Poor Leo,0.21791858971118927,sympathy,negative
Camping with the boy scout troup in Kinbrook park in beautifull Brooks Alberta Weather could be better,0.4691143333911896,relief,negative
Aarghmy lovely voice Gone jor,0.1814681440591812,rage,negative
I cant believe youve watched it without me,0.3622278869152069,wonder,negative
have a great sunday with mom and dad,0.4406980574131012,sympathy,positive
gud morning i hope u have a pleasant day,0.5661821365356445,satisfaction,positive
replay the entire day And tell your brother I say hi,0.43097665905952454,relief,positive
PS Enjoyed the party too,0.7286368012428284,satisfaction,positive
Now 1531 did well in recent games against strong opponents Enough,0.5971680283546448,satisfaction,positive
Goin to the Pamper Palace with hands and feet again its that time of year,0.24074631929397583,relief,positive
Nope No cookies for you,0.6246649026870728,relief,negative
Youre doomed Peggle will eat your life,0.7334169149398804,sorrow,positive
Going to be working all day Sunday dreads to make and accountancy to catch up on,0.4941786825656891,sorrow,negative
Just got back from church The sermon was about being grateful with what you have and dont compare yourself to other people,0.5933327674865723,sympathy,positive
do you have that ticket from wtk still my spare one please ive lost mine and i wanted to stick it on my wall,0.5892549753189087,relief,negative
LOL Great to see you in twitpic Looking forward to finale show Im impressed for your kind tweets for fans Take care,0.5372316837310791,satisfaction,positive
got my fabric Yay didnt get my U bar Booo girls coming round Yay Also had a lovely although unexpected day with daddy x,0.4958304464817047,sympathy,negative
Alright glad to hear it,0.7517291903495789,satisfaction,positive
watching rove,0.5823472142219543,relief,positive
Dont cry bridget aw That part was sad,0.7402666807174683,sadness,negative
Going to sake with kels,0.6892216801643372,sympathy,positive
Eek Im excited Just installed Steam on my Mac so now I can Counter Strike and Half Life to my hearts content,0.7387413382530212,satisfaction,positive
Twitterberry isnt working properly,0.04680541530251503,relief,negative
making a bracelet i know its laaaatex but heeey its pure fuuun,0.6272541880607605,relief,positive
watching armageddon very sad,0.7744531631469727,terror,negative
they just cant make a fork big enough 4 stuff like this in my book,0.5066232681274414,relief,positive
June 16th Rio and Abel,0.01044387836009264,sympathy,positive
watchinq Bed time storys and takinq a nap,0.5205917954444885,relief,positive
haha yeh wel i have to go back in all next week to finish my state exams,0.022402407601475716,sorrow,negative
arg can this day get any worse YES because penguins are losing,0.7503200769424438,sorrow,negative
yea i know im sad,0.7333559393882751,sadness,negative
Been at work since 12 one more hour to go I wanna be in Tagyeis cozy bed,0.285258948802948,relief,negative
quotJumped on my streamquot is that code for something,0.558637261390686,relief,positive
Is off to see her great grandad and loves jak,0.5354693531990051,sympathy,positive
about to do some Ear Training 3 studying again,0.36742109060287476,relief,negative
Thank you for reaching out to chat Im saving that song for last HCcoming in a few tweets,0.5936877727508545,relief,positive
Damnits raining,0.6823225021362305,panic,negative
Not sure whether to cry pout or complain about my hairso Ive done all threerepeatedely woe is me currently,0.6769802570343018,sadness,negative
sorry but i think you were the one with the best view,0.5196760892868042,relief,negative
yah wife says it tanked during a java update So well just blame it on her,0.5070335865020752,sorrow,positive
Not sure if i want to trade with kevin Two players are after him,0.1982070803642273,wonder,negative
hmmmm but lately there were so much playboy blender penthouse now i dont here from such things,0.5480650663375854,terror,negative
get to see bonni todayy maybe hang with joey too,0.1627119481563568,rage,positive
Sugarland crowd surfing in hamster calls was cool but missio the game hurts but updates will have to do Kenny is next,0.467391699552536,sorrow,negative
bubbles pic doesnt come up,0.7001657485961914,relief,negative
Were hereeeee Long ass line blaaaaahhhhhh,0.45473524928092957,shame,negative
on iPhone No chat,0.07505645602941513,relief,negative
I am just going enjoy to these last days i have with you Gnight,0.5471625924110413,satisfaction,positive
Ten years ago a year of cableTV,0.013971768319606781,relief,positive
lol i know someone who is promoting thatlol I know everyone is sick this week Get better girl,0.45581769943237305,sympathy,negative
Sounds bonkers great choice,0.7179729342460632,wonder,positive
Took down the poker tourny today Sorry hallstar had to make that,0.5338075160980225,relief,negative
ah shit dont tell me that Im on I4 headed out that way for this weekend,0.08305565267801285,wonder,negative
I want to see s room,0.5963396430015564,relief,positive
Well thank you very much,0.7373673915863037,satisfaction,positive
thanks for sharing i trust ur taste,0.7071744203567505,satisfaction,positive
hello everyone Were still packing those boxes and preparing to move this week Im so excited,0.38957154750823975,relief,positive
Love coming across new music another Lionel Richie remix but I like it should be listening to this in the SUN,0.6311798095703125,satisfaction,negative
Making pancakes extra nom with proper Canadian maple syrup,0.5666053891181946,satisfaction,positive
BUT NO I CANT WATCH YOU RIGHT NOW cries WHY CANT SHE SLEEP IN A OTHER ROOM,0.45521193742752075,sorrow,negative
Peru haha they are coming,0.5189947485923767,sadness,positive
exam went okayish i think hope i got at least 40 good luck for yours tuesday right,0.14836210012435913,satisfaction,positive
aw poor sarah shouldnt it be Cheryl upset cause its in Newcastle isnt it lol,0.6387979984283447,sadness,negative
you will do you know im just sitting here doing pretty much nothing L im so failing everything its a long break for me,0.270852267742157,sorrow,positive
Eckit and the flows all WRONG,0.6244432926177979,relief,negative
I dont like that smell Wow How is your day so far,0.516891598701477,wonder,negative
